cell_name,cell_specimen_name,blowout_mv_qc,electrode_0_pa_qc,recording_date_qc,seal_gohm_qc,input_resistance_mohm_qc,initial_access_resistance_mohm_qc,input_access_resistance_ratio_qc,fail_tags_qc,failed_blowout,failed_electrode_0,failed_seal,failed_input_access_resistance,failed_qc,failed_fx_long_squares,failed_fx_short_squares,failed_fx_ramps,failed_fx_chirps,failed_fx_sweep_features,upstroke_downstroke_ratio_ramp,threshold_v_ramp,width_ramp,upstroke_ramp,downstroke_ramp,width_suprathresh_ramp,trough_v_ramp,threshold_i_ramp,postap_slope_ramp,fast_trough_deltav_ramp,peak_deltav_ramp,upstroke_downstroke_ratio_short_square,threshold_v_short_square,width_short_square,upstroke_short_square,downstroke_short_square,width_suprathresh_short_square,peak_deltav_short_square,peak_ratio_chirp,peak_freq_chirp,3db_freq_chirp,peak_impedance_chirp,low_freq_impedance_chirp,sync_freq_chirp,phase_peak_chirp,phase_low_chirp,total_inductive_phase_chirp,sag,sag_area,sag_tau,v_baseline,rheobase_i,fi_fit_slope,vm_for_sag,input_resistance,input_resistance_ss,tau,latency_rheo,avg_rate_rheo,mean_isi_rheo,upstroke_downstroke_ratio_rheo,threshold_v_rheo,peak_v_rheo,width_rheo,upstroke_rheo,downstroke_rheo,width_suprathresh_rheo,trough_v_rheo,fast_trough_v_rheo,postap_slope_rheo,fast_trough_v_last_rheo,adp_v_last_rheo,adapt_hero,avg_rate_hero,latency_hero,mean_isi_hero,median_isi_hero,isi_cv_hero,ir_late_hero,upstroke_downstroke_ratio_hero,threshold_v_hero,peak_v_hero,width_hero,upstroke_hero,downstroke_hero,width_suprathresh_hero,trough_v_hero,fast_trough_v_hero,postap_slope_hero,ahp_delay_ratio_hero,sag_depol,sag_area_depol,sag_tau_depol,adapt_mean,isi_cv_mean,ir_late_mean,avg_rate_max,isi_adapt_ratio,width_adapt_ratio,upstroke_adapt_ratio,downstroke_adapt_ratio,threshold_v_adapt_ratio,peak_v_adapt_ratio,ahp_delay_ratio_5spike,trough_slowdeltav_rheo,trough_slowdeltav_hero,fast_trough_deltav_rheo,fast_trough_deltav_hero,peak_deltav_rheo,peak_deltav_hero,first_isi_inv_rheo,first_isi_inv_hero
839996661,H19.06.351.11.10.01.03,,15.37374973,43545.925,2.44023552,452.785152,6.9386735,0.015324428,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.470404366,-40.54583232,0.001366667,107.806487,-43.65442413,0.001126667,-53.56666946,29.62500064,-0.221252659,-12.82083384,41.38958234,2.320499191,-41.83749771,0.00112,146.0866155,-62.95482286,0.0009,46.39999819,1.010611057,0.950283184,5.951773629,0.602236509,0.595913231,0.500149044,-0.093550704,0.020735634,0.000531422,0.099160649,0.872817422,0.17992526,-65.78403473,29.99999809,0.227419346,-98.84375,299.8436987,270.0249406,0.015420582,0.07708,1,,2.226938968,-41.11874771,15.26250076,0.00114,156.8707247,-70.44230978,0.00098,-56.76250076,-56.48749924,-0.083182651,-56.48749924,-53.06874847,0.059896356,14,0.01326,0.068427692,0.05452,0.754702457,0.706136961,2.396293564,-42.22499847,6.256250381,0.00116,132.137874,-55.14260688,0.00104,-51.79375458,-51.60625458,-0.189762287,0.045993706,0.203083962,0.973415547,1.057102638,0.074178833,0.589568844,0.733523885,17,2.139358108,1.140350877,0.778345274,0.945362941,0.846290553,1.329677459,0.041438788,-0.275001526,-0.1875,-15.36875153,-9.381256104,56.38124847,48.48124886,,60.60606061
840030523,H19.06.351.11.16.01.11,,-67.73999786,43545.99236,1.444461184,157.147248,7.879338,0.050139841,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.216601372,-32.19583321,0.001173333,321.3672434,-76.21523519,0.00102,-46.63125102,59.45833206,-0.067552679,-14.20625242,84.99375216,4.116029101,-38.07500458,0.00096,342.2529196,-83.15123901,0.00092,89.56875229,1.026495576,1.250372611,4.251266878,0.268505335,0.261574775,0.400119236,-0.243866488,-0.013120969,0,0.062583767,0,,-63.25738525,50,0.144827583,-84.51875305,226.6249806,215.9344801,0.022351393,0.13674,3,0.01937,4.073766501,-33.77499771,54.69375229,0.00108,344.5669166,-84.58190144,0.00096,-45.01875305,-44.90000153,0.635821311,-43.43124771,,0.243060688,8,0.04696,0.134711429,0.20464,0.740370429,0.107239285,4.140587951,-33.58124924,54.30000305,0.00102,352.0430212,-85.02247153,0.00092,-44.44374847,-44.38750458,0.6978765,0.019994938,0.293673426,1.405419219,0.195513405,0.331379114,0.569078399,0.124443202,11,27.6464891,1.450980392,0.865347863,0.623382266,0.889447302,0.982504591,0.019994938,-0.118751526,-0.056243896,-11.12500381,-10.80625534,88.46875,87.88125229,94.87666034,122.5490196
1252556076,H23.03.303.15.71.01.04,,1.111250043,44993.86875,3.291036672,449.29488,12.329713,0.027442363,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,,,1.821102426,-30.5416673,0.000513333,246.2976061,-135.5610319,0.00038,43.16666794,,,,,,,,,,0.361731857,2.034492813,0.08418935,-55.40510559,42,0.822929212,-95.0625,384.4140768,228.8544314,0.016855916,0.99906,1,,1.80100101,-25.50000191,8.75,,177.1711313,-98.37369904,,-28.56250191,,,,,0.001057964,63,0.01248,0.015771935,0.01582,0.039821273,0.068075117,1.907232391,-27.37500191,8,0.0006,189.7330394,-99.48081854,0.00042,-48.68750381,-48.5,0.124515382,0.152122642,0.074197277,0.054546563,,0.000365554,0.068621534,0.117904921,117,1.586054234,0.96969697,1.021857395,1.002738513,1.054020096,0.891986063,0.091021672,,-0.187503815,,-21.12499809,34.25000191,35.37500191,,66.93440428
819923514,H19.03.004.99.01.04.02.03,,25.77562523,43503.88194,1.548866048,122.196632,12.754695,0.10437845,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2.265132446,-35.58958308,0.0009,240.2772745,-106.08423,0.00072,-60.77291997,85.20833333,-0.408077326,-24.67291768,68.61874898,1.911368512,-36.88124847,0.00078,246.2392582,-128.828772,0.00062,64.83749962,,,,,,,,,,0.019788707,0,,-70.33052826,80,0.13404256,-87.50624847,144.1873908,147.0290715,0.032395772,0.80282,1,,2.144955815,-35.10625458,31.9437542,0.00092,225.7156356,-105.2309022,0.00074,-60.51875305,-59.73125076,-0.82940986,-59.73125076,,-0.007634454,6,0.25064,0.12912,0.12954,0.049857994,0.092333692,2.25182666,-35.84999847,34.71250153,0.00088,250.1019434,-111.0662503,0.0007,-60.88124847,-60.33125305,-0.461152006,0.028110599,0.006034084,0,,-0.005270186,0.019894503,0.04271825,9,0.853736089,1.045454545,0.919531166,0.946055426,0.975592747,0.959668775,0.028110599,-0.787502289,-0.549995422,-24.62499619,-24.48125458,67.05000877,70.5625,,7.226477815
1001520358,H20.03.301.11.52.01.09,,51.38062668,43852.11875,4.311011328,499.207808,10.41702,0.020867102,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2.994296493,-31.61041768,0.000753333,332.0368597,-110.9563115,0.000673333,-48.19166819,32.625,-0.385039356,-12.85624949,76.8125,3.151795846,-32.44062424,0.00067,386.6563027,-122.6774709,0.00061,79.81562233,,,,,,,,,,0.311222523,2.33085,0.086495955,-65.0129776,21.99999809,0.026315775,-97.66875458,368.0505455,232.6167556,0.019063509,0.46526,1,,3.107107996,-33.04375458,43.34375381,0.00076,331.1501202,-106.578246,0.00068,-52.88750458,-44.59999847,-0.329280726,-44.59999847,,,1,0.16008,,,,,3.109765342,-31.96250343,46.03749847,0.00072,347.13194,-111.6264096,0.00066,-51.91250229,-42.08749771,0.102416987,,0.198392138,1.186789766,0.52338407,0.172675263,0.332194616,,6,2.497767193,1.166666667,0.697208334,0.843158291,0.902153716,0.892113321,0.118437975,-8.287506104,-9.825004578,-11.5562439,-10.12499428,76.38750839,78.00000191,,
1214735469,H22.26.433.11.08.01.02,,4.890625,44833.75347,1.658372736,111.556512,13.592848,0.121847194,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,,,3.689127453,-40.09375381,0.00112,281.0231543,-76.17604917,0.001,84.68750381,,,,,,,,,,0.096662536,0.446921406,,-59.09843445,40,0.038382612,-75.56250763,162.6561433,140.3169019,0.040805963,0.18844,1,,3.623091426,-36.625,45.84375381,0.00126,247.3734307,-68.2768944,0.00112,-55.00000381,-49.90625381,-1.466931275,-49.90625381,,,1,0.18844,,,,,3.623091426,-36.625,45.84375381,0.00126,247.3734307,-68.2768944,0.00112,-55.00000381,-49.90625381,-1.466931275,,0.187347502,0.774896094,0.058240355,0.04932976,0.352512509,0.166421778,28,4.186612576,1.462962963,0.819593385,0.713792206,0.827450997,1.002232143,0.074954296,-5.09375,-5.09375,-13.28125381,-13.28125381,82.46875381,82.46875381,,
1139729344,H21.03.317.11.05.01.01,,-9.695625305,44510.04097,2.258299392,771.836736,19.401376,0.025136632,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.510518777,-41.22916667,0.0005,345.3273251,-228.6161929,0.000433333,-62.03125381,15.83333302,1.284879325,-20.68750381,77.25,1.626021114,-43.84375381,0.00048,371.8217264,-228.6696791,0.00042,80.40625763,1.00122726,0.400119236,5.101520253,0.576695919,0.575989008,0.45013414,0.023986617,0.023986617,0.00083848,0.126874685,1.223005703,0.582342338,-68.96947479,10,0.204707379,-97,308.8170886,296.9136574,0.020101804,0.28432,2,0.2857,1.562622319,-41.37500381,35.62500381,0.0005,353.6323559,-226.3069916,0.00042,-62.00000381,-61.87500381,0.733524839,-61.78125381,-58.87500381,0.044261566,12,0.05604,0.083810909,0.08164,0.272696623,0.165571376,1.620524689,-43.3125,35.03125,0.0005,360.522797,-222.4728814,0.00042,-61.96875,-61.75000381,1.999899113,0.009874184,,,,0.012160567,0.56558703,0.199953308,88,1.401392111,1.08,0.830372312,0.914730935,0.907647908,0.915254237,0.009874184,-0.125,-0.218746185,-20.5,-18.43750381,77.00000763,78.34375,3.500175009,19.33488012
695582528,H18.03.010.11.15.11,,-20.55500031,43229.2875,4.130966528,185.097328,8.805323,0.047571313,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.738997718,-53.15625381,0.00044,460.5882173,-264.8584369,0.0004,-65.50000763,59.5,-0.096103973,-12.03125381,94.96875381,1.80755057,-45.90625381,0.00044,474.7515115,-262.6490895,0.00038,88.00000763,1.023623705,1.850551464,10.60315974,0.172591969,0.168608814,0.400119236,-0.131549075,-0.023264935,0,0.141847104,0.410689922,0.079075874,-65.14148712,70,0.379701493,-84.28125,167.0312136,133.9280281,0.01454589,0.05002,1,,1.782144583,-42.84375,42.46875381,0.00046,462.1096854,-259.2997728,0.00038,-66.1875,-66,0.790553303,-66,,0.007007494,19,0.02192,0.052431111,0.0524,0.106405933,0.140160891,1.84100524,-43.90625381,42.06250381,0.00046,470.0180892,-255.3051339,0.00038,-65.78125,-65.46875,0.509871373,0.026228297,0.063182645,0,,0.004145153,0.05953295,0.106730499,57,1.193714822,1.043478261,0.870829117,0.923573748,0.935942979,0.924962769,0.026228297,-0.1875,-0.3125,-23.15625,-21.56249619,85.31250381,85.96875763,,23.46316283
707833551,H18.06.358.11.06.04,,50.44749832,43262.95486,2.678829312,170.55424,10.403401,0.06099761,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.496031799,-23.94791857,0.001086667,275.927856,-78.92181811,0.000966667,-41.10416794,34.54166667,-1.1169308,-11.0833327,79.50000318,3.750622649,-32.55000229,0.000884,350.108136,-93.35900009,0.000856,89.68125534,1.004323483,0.400119236,2.800834649,0.310425311,0.309088975,0.400119236,-0.065405063,-0.065405063,0,0.073825017,0.574278281,,-50.1240654,20,0.15,-79.3125,255.4686666,245.6399056,0.048315844,0.40684,1,,3.919123543,-25.28125,56.81250381,0.00108,297.9237011,-76.0179407,0.00096,-43.15625,-36.28125,-1.257292544,-36.28125,,,1,0.40684,,,,,3.919123543,-25.28125,56.81250381,0.00108,297.9237011,-76.0179407,0.00096,-43.15625,-36.28125,-1.257292544,,,,,0.031980686,0.209715936,0.120695468,25,2.37995965,1.270833333,0.814106017,0.776261635,0.800409429,0.959474263,0.199902009,-6.875,-6.875,-11,-11,82.09375381,82.09375381,,
811944233,H19.03.302.11.06.01.03,,39.17562485,43488.17083,3.656182528,201.911376,14.891516,0.073752734,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4.601697842,-35.33124924,0.001673333,241.4887411,-52.48311185,0.00144,-48.07708359,34.33333333,-0.435590651,-12.3458341,84.1270841,4.170746404,-39.75000381,0.00134,247.8535736,-59.42667081,0.00124,85.26875687,,,,,,,,,,0.043158531,0,,-67.96633148,29.99999809,0.124999995,-98.06874847,300.2763391,262.3330567,0.03714556,0.36054,4,0.070306667,4.877362467,-35.51250458,48.76250458,0.00166,254.0661903,-52.09089789,0.00146,-47.89999771,-47.64999771,0.084437345,-46.32500076,,0.181533334,8,0.05932,0.111548571,0.08366,0.690026284,,4.578888864,-35.61250305,48.02500153,0.00154,242.9635428,-53.06168157,0.00136,-47.09999847,-46.99375153,-0.047121519,0.12062089,0.111875668,0,,0.301139346,0.640114685,0.027707433,11,25.47709163,1.35443038,0.799612243,0.689959936,0.914629746,0.965344627,0.457015521,-0.25,-0.106246948,-12.13749313,-11.38124847,84.27500916,83.63750458,40.22526146,52.5210084
992010953,H19.03.323.11.05.01.03,,5.130000114,43802.92847,1.237004672,207.339376,17.527934,0.084537411,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.272455515,-34.25833384,0.001093333,271.2373342,-82.8851223,0.000953333,-51.90208562,66.70833333,0.494595378,-17.5333341,75.56041845,3.079253714,-34.59687424,0.00099,279.9579831,-90.93623688,0.00084,73.57812691,1.003675103,0.400119236,2.300685604,0.433262706,0.431676269,0.400119236,-0.141286641,-0.141286641,0,0.062815502,0,,-70.96546173,80,0.157009346,-98.07500458,218.4451818,211.4788366,0.037104485,0.28874,3,0.29011,3.424770797,-33.93124771,42.23750305,0.00112,270.2613553,-78.91370585,0.00096,-52.10625458,-52.05000305,0.498286582,-52.59999847,-48.73125076,0.021916596,11,0.06454,0.089768,0.09115,0.090190847,0.087712288,3.311211434,-31.76249886,41.78750229,0.00108,271.7796191,-82.07860614,0.00094,-51.43125153,-51.23125458,0.408901423,0.027572428,0.017592058,0,,-0.0103342,0.090506835,0.070274211,14,0.981135017,1.036363636,0.924754765,0.941182653,0.996333533,0.985485621,0.028740008,-0.056251526,-0.199996948,-18.11875534,-19.46875572,76.16875076,73.55000114,3.229139757,14.85884101
885003949,H19.06.356.21.06.06.01.07,,-27.12999916,43628.01111,1.098099712,1161.372928,17.101952,0.014725633,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2.845469314,-25.4010423,0.00081,345.7364274,-121.3125046,0.00065,-54.40104294,47.70833333,-0.895593718,-28.00625165,73.30520948,2.953741653,-26.64375114,0.00074,393.359824,-133.2350683,0.00059,76.26875305,,,,,,,,,,0.433688045,4.062644063,0.147429569,-62.59462738,40,0.498003986,-100.2437515,351.3325751,177.6353879,0.0297706,0.16434,1,,2.984668624,-26.57500076,49.70624924,0.00074,393.9898641,-132.0045585,0.0006,-56.20625305,-55.20000458,-0.855530357,-55.20000458,,0.009112718,25,0.0265,0.0401725,0.04107,0.084134435,0.074613285,2.757622771,-25.39375114,45.68124771,0.0008,326.3478342,-118.3439002,0.00068,-48.38750076,-47.79999924,-0.312009134,0.102974828,0.310938656,1.029986328,0.05345499,0.024654805,0.202369005,0.065688709,34,1.802565277,1.1,0.824780153,0.876805525,0.844728205,0.947232217,0.053625054,-1.006248474,-0.587501526,-28.62500381,-22.40624809,76.28125,71.07499886,,34.7947112
653807331,H17.03.016.11.03.01,,1.539999962,43088.87014,1.342610816,426.691232,10.852545,0.025434188,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.424227354,-27.40625191,0.00064,305.460417,-126.0032053,0.00056,-47.6875,21.375,-0.970701986,-13.40625191,61.68750191,2.649484059,-36.59375,0.0006,324.7934285,-122.5874251,0.00054,62.25000191,1,0.400160064,8.803521409,0.372641653,0.372641653,0.400160064,-0.068774298,-0.068774298,0,0.039411761,0,,-60.85780716,20,0.412499996,-96.96875763,317.1876669,305.995164,0.017702513,0.98692,1,,2.551663936,-34.75000381,31.34375,0.00062,332.145719,-130.1682852,0.00056,-54.50000381,-47.50000381,-1.840455649,-47.50000381,,0.013718395,22,0.02358,0.045905714,0.0463,0.130919659,0.052780016,2.504184459,-35.15625,27.84375191,0.00058,329.4837056,-131.5732571,0.00052,-47.56250381,-45.9375,-0.252608798,0.238941399,,,,0.015236965,0.158540486,0.074607425,34,1.30104712,1.068965517,0.967439542,0.944679167,0.992888997,1.023569022,0.238941399,-7,-1.625003815,-12.75,-10.78125,66.09375381,63.00000191,,32.74394237
1005046683,H20.03.303.11.04.02.02,,34.91875076,43865.98472,1.301737856,519.608288,14.720085,0.028329196,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2.732732703,-39.66249975,0.000753333,253.2188105,-92.68312484,0.000713333,-52.40625127,27.99999936,-0.784743614,-6.937502543,65.89791807,2.448993338,-42.47499847,0.00066,263.5245552,-107.605256,0.00062,64.16874886,,,,,,,,,,0.452585399,2.276537031,0.062910573,-65.26314545,29.99999809,0.509756086,-102.7562561,378.8438737,209.4395387,0.01382389,0.04416,5,0.18497,2.710485282,-41.18125153,35.51250458,0.00068,310.1654091,-114.4316891,0.00064,-53.47499847,-47.71875381,-1.317886254,-46.90625,,0.00561325,27,0.01354,0.036746154,0.03619,0.125441821,0.130946292,2.653017384,-40.95625305,31.55625153,0.00064,301.2689906,-113.5571114,0.0006,-44.76874924,-44.16250229,0.055100732,0.166452442,0.278375804,0.494632617,0.064538067,0.021242465,0.140733817,0.206212265,38,1.636279643,1.176470588,0.818095954,0.819071515,0.928517173,0.988032299,0.140974967,-5.756244659,-0.606246948,-6.537502289,-3.206249237,76.6937561,72.51250458,7.702973348,43.10344828
1072157387,H20.06.356.11.51.01.01,,-112.9468765,44186.84306,1.649076608,497.369312,6.2390875,0.012544175,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.097411925,-2.156250238,0.040165,29.88736528,-306.8142339,0.040165,-51.78125381,21.5,0.237542637,-20.06249976,2.156250238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195070446,H22.26.427.11.65.01.01,,4.106249809,44771.71111,5.536137728,147.570944,15.406337,0.104399529,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2.853353827,-27.66666857,0.00102,218.3488363,-76.52223768,0.00088,-47.43750381,131.75,-0.656744124,-14.12500064,66.56250191,2.460201953,-31.34375,0.00084,235.9575172,-95.90981621,0.00074,64.53125,,,,,,,,,,0.262321055,0.908235781,0.126390385,-59.5096817,119.9999924,0.113615564,-75.34375,131.3263029,93.29738382,0.022519115,0.10154,3,0.31988,2.825849705,-27.78125191,38.53125,0.00104,217.518162,-76.97442706,0.0009,-46.00000381,-42.15625381,0.420281944,-40.03125,,0.00943927,9,0.04302,0.1094675,0.10958,0.05982353,0.062041929,2.670867637,-29.12500191,35.75,0.00096,223.5085447,-83.68387171,0.00086,-42.90625,-42.46875381,1.111444862,0.203562341,0.186291263,0.632857461,0.064989033,0.027417591,0.080774132,0.052613909,18,1.166550813,1.04,0.930201731,0.924006356,0.971395951,1.021666768,0.162026862,-3.84375,-0.437496185,-14.37500191,-13.34375191,66.31250191,64.87500191,3.525595826,10.37129226
1266635191,H23.03.304.11.51.01.04,,21.18000031,45042.80347,3.48955776,82.660184,18.203122,0.220216326,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,,,1.116036965,-71.95312881,0.0018,84.14666062,-75.74888917,0.0038,51.90625334,,,,,,,,,,0.133562818,0.319261934,0.433466301,-70.79938507,100,0.040045767,-83.09375763,97.65609354,85.04321815,0.028870763,0.14642,2,0.00888,3.721985618,-36.96875381,29.90625,0.00126,203.433153,-54.6571572,0.00116,-45,-45,1.118419423,-41.37500381,,0.596009975,3,0.0658,0.01604,0.01604,0.596009975,,3.580337079,-37.28125381,28.4375,0.0012,199.8384741,-55.81554745,0.00114,-42.4375,-42.31250381,1.545998957,0.208137715,0.385727614,1.335501875,0.097167988,0.520107815,0.675015198,0.019661547,7,39.65337423,1.186440678,0.906448194,0.841379285,0.904442489,1.158426887,0.234533977,0,-0.124996185,-8.031246185,-5.03125,66.87500381,65.71875381,112.6126126,154.3209877
1187963698,H22.03.305.11.05.01.05,,11.31687546,44741.89861,2.5892672,52.703508,8.248592,0.156509354,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,3.164101716,-44.71875381,0.0007,411.1082633,-129.9289025,0.00066,87.25000381,,,,,,,,,,0.08799351,0,,-64.56937408,270,0.008581236,-70.78125,49.21886325,50.8727633,0.019489638,0.06298,1,,3.145518321,-41.78125,39.84375381,0.00074,371.4398644,-118.0854239,0.0007,-53.50000381,-50.25,0.511687728,-50.25,-45,,2,0.03848,0.00778,0.00778,0,,3.378142281,-42.5,42.5,0.0007,414.1413973,-122.5944211,0.00066,-50.34375,-50.25,1.294447285,0.202564103,0.275799841,0.433175039,0.026386497,,0,,2,,,,,,,,-3.250003815,-0.09375,-8.46875,-7.75,81.62500381,85,,128.5347044
758287531,H18.03.317.13.21.01.01,,15.57250023,43369.16111,1.506123776,166.783408,9.028495,0.054133053,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3.433912815,-33.4375,0.001006667,334.9466732,-97.55545733,0.000893333,-48.36250305,107.2499949,0.514735052,-14.77500153,91.60000229,3.529084031,-40.125,0.00094,349.3926107,-99.0037663,0.00088,96.87500381,,,,,,,,,,0.071480513,0,,-71.92282104,110,0.17,-81.93125916,128.90625,119.1810555,0.018172041,0.14986,2,0.54524,3.55697127,-34.29999924,56.11250305,0.001,329.0296533,-92.50275819,0.0009,-47.76875305,-47.56874847,0.305271942,-47.21875,-46.32500076,0.052293247,10,0.0571,0.098008889,0.1057,0.208287206,0.112808461,3.535099966,-35.30000305,57.37500381,0.00098,346.309752,-97.9632133,0.00086,-49.00000381,-48.89374924,1.093426547,0.026619343,0.085924901,0.482349805,0.07699611,0.064050547,0.163713484,0.067116519,12,1.939564143,1.04,0.934560083,0.986556066,0.978774061,0.994676268,0.016395322,-0.200004578,-0.106254578,-13.26874924,-13.59374619,90.41250229,92.67500687,1.834054728,20.81598668
923081968,H19.03.319.12.07.01.02,,49.77687454,43691.07361,2.315292928,249.586288,10.107529,0.040497133,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.59622333,-39.28541565,0.00052,273.0462182,-171.0436651,0.000386667,-65.4375,81.75,0.657739948,-25.98750432,50.54374949,1.777196226,-48.55624771,0.00048,328.4041643,-184.7877908,0.00038,56.28749752,1.040823698,1.900566369,8.202444328,0.212629244,0.204289392,0.800238471,-0.154605463,0.03103669,0.000812355,0.215295285,0.859923047,0.10423554,-69.22436523,59.99999619,0.563157863,-90.11875916,188.3125603,142.7934991,0.015688283,0.08846,1,,1.692971498,-38.60000229,11.96250057,0.00052,283.2922739,-167.3343433,0.0004,-63.35625076,-63.08124924,0.326867876,-63.08124924,,0.004563437,35,0.02456,0.02811,0.02775,0.086535275,0.17146283,1.688796424,-47.00000381,5.306250572,0.0005,295.9480234,-175.2419766,0.0004,-70.17500305,-70.08124542,0.860837607,0.041488713,0.30233112,0.980934375,0.073905879,0.014562481,0.115177402,0.128665614,42,1.360168442,1,1.031516109,0.990886861,1.033574111,1.013194295,0.012080326,-0.275001526,-0.093757629,-24.48124695,-23.08124161,50.56250286,52.30625439,,41.25412541
1005077560,H20.03.303.11.08.01.05,,36.61437607,43866.03403,2.783527168,139.618128,13.4586,0.096395792,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3.224881375,-30.05833308,0.00096,291.4275038,-90.36982086,0.000813333,-47.93124898,67.83333333,-0.57301534,-17.15208308,77.18125025,2.563421212,-32.45624924,0.00068,306.4664183,-119.5536718,0.0006,72.55000305,,,,,,,,,,0.085357606,1.075997266,-0.552098922,-60.25989151,56,0.178683381,-85.63124847,220.250234,190.6740516,0.049693877,0.4223,1,,3.281980387,-31.04375076,44.82500076,0.00096,286.65589,-87.34235316,0.00082,-48.91249847,-48.11249924,-0.894805595,-48.11249924,,0.045331673,10,0.07348,0.094844444,0.0987,0.202931141,0.079181788,3.063804608,-31.01249886,43.41249847,0.00086,295.3292285,-96.39297093,0.00074,-48.20000458,-47.99374771,0.014810005,0.039590894,0.014753646,0,,0.046513147,0.2216751,0.063373781,13,1.447013487,1.181818182,0.836701812,0.798679191,0.942909437,0.988233589,0.026480761,-0.799999237,-0.206256866,-17.06874847,-16.98124886,75.86875153,74.42499733,,17.05902422
884939858,H19.06.356.21.06.06.01.06,,-6.515625,43627.93264,1.856913024,123.380584,13.610055,0.110309536,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2.38045431,-29.77500089,0.00068,376.2865878,-158.072768,0.00052,-63.54791641,134.375,1.428037219,-33.68958346,75.57083702,2.033062959,-30.61875153,0.0006,390.2672571,-191.9602417,0.00048,71.75625229,,,,,,,,,,0.271912515,1.008857969,0.178813247,-59.92503738,140,0.091489362,-73.26874542,109.6251085,80.03022887,0.022578958,0.22244,1,,2.187511953,-29.68750191,40.35000229,0.0007,330.2408386,-150.9664156,0.00054,-62.60000229,-62.50625229,0.607949811,-62.50625229,,0.089767724,6,0.05318,0.11252,0.10938,0.242631568,,2.032176055,-29.86875153,37.27499771,0.00068,324.4837131,-159.6730324,0.00054,-63.46250153,-63.36250305,1.574746663,0.010717846,0.147886634,0.753354844,,0.099673381,0.139994539,,6,1.495001282,1.058823529,0.942430811,0.885154838,0.953128285,1.039570822,0.010717846,-0.09375,-0.099998474,-32.81875038,-33.49375153,70.0375042,67.14374924,,12.82709082
